2011	SIGMOD '11	Incremental Graph Pattern Matching	{u'Jianzhong Li': u'Harbin Institute of Technologies, Harbin, China', u'Wenfei Fan': u'University of Edinburgh, Edinburgh, United Kingdom', u'Harbin Institute of Technologies, Harbin, China': u'University of Edinburgh, Edinburgh, United Kingdom', u'University of Edinburgh, Edinburgh, United Kingdom': u'Harbin Institute of Technologies, Harbin, China', u'Jizhou Luo': u'University of Edinburgh, Edinburgh, United Kingdom'}	affected area, bounded incremental matching algorithms
2011	SIGMOD '11	A Memory Efficient Reachability Data Structure Through Bit Vector Compression	{u'Sebastiaan J. van Schaik': u'University of Oxford & Utrecht University, Oxford, United Kingdom', u'University of Oxford & Utrecht University, Oxford, United Kingdom': u'University of Oxford, Oxford, United Kingdom'}	PWAH, WAH, bit vector compression, graph indexing, reachability queries, transitive closure
2011	SIGMOD '11	Neighborhood Based Fast Graph Search in Large Networks	{u'Arijit Khan': u'University of California, Santa Barbara, SANTA BARBARA, CA, USA', u'Xifeng Yan': u'University of California, Los Angeles, Los Angeles, CA, USA', u'Nan Li': u'University of California, Santa Barbara, SANTA BARBARA, CA, USA', u'University of California, Santa Barbara, SANTA BARBARA, CA, USA': u'IBM T. J. Watson Research Center, Hawthorne, NY, USA'}	RDF, graph alignment, graph query, graph search
2011	SIGMOD '11	E-Cube: Multi-dimensional Event Sequence Analysis Using Hierarchical Pattern Query Sharing	{u'Worcester Polytechnic Institute, Worcester, MA, USA': u'Ozyegin University, Istanbul, Turkey', u'Elke Rundensteiner': u'Worcester Polytechnic Institute, Worcester, MA, USA', u'Mo Liu': u'Worcester Polytechnic Institute, Worcester, MA, USA', u'Chetan Gupta': u'Hewlett-Packard Labs, Austin, TX, USA', u'Kara Greenfield': u'Hewlett-Packard Labs, Palo Alto, CA, USA'}	OLAP, algorithm, complex event processing, optimization, streaming
2011	SIGMOD '11	Latent OLAP: Data Cubes over Latent Variables	{u'Yahoo! Research, Sunnyvale, CA, USA': u'Yahoo! Research, Sunnyvale, CA, USA', u'Deepak Agarwal': u'Yahoo! Research, Sunnyvale, CA, USA'}	algebraic aggregation, bayesian hierarchical models, posterior mode, variance estimation
2011	SIGMOD '11	MaSM: Efficient Online Updates in Data Warehouses	{u'Anastasia Ailamaki': u'Ecole Polytechnique Federale de Lausanne, Lausanne, Switzerland', u'Intel Labs, Pittsburgh, PA, USA': u'Intel Labs, Pittsburgh, PA, USA', u'Manos Athanassoulis': u'Ecole Polytechnique Federale de Lausanne, Lausanne, Switzerland', u'Shimin Chen': u'Ecole Polytechnique Federale de Lausanne, Lausanne, Switzerland', u'Ecole Polytechnique Federale de Lausanne, Lausanne, Switzerland': u'Intel Labs, Pittsburgh, PA, USA'}	SSDs, data warehouses, materialized sort merge, online updates
2011	SIGMOD '11	Graph Cube: On Warehousing and OLAP Multidimensional Networks	{u'Peixiang Zhao': u'University of Illinois at Urbana-Champaign, Urbana, IL, USA', u'Xiaolei Li': u'Google Inc., Mountain View, CA, USA', u'Microsoft Corporation, Redmond, WA, USA': u'University of Illinois at Urbana-Champaign, Urbana, IL, USA', u'University of Illinois at Urbana-Champaign, Urbana, IL, USA': u'Microsoft Corporation, Redmond, WA, USA'}	OLAP, data cube, data warehouse, graph cube, multidimensional network
2011	SIGMOD '11	Sensitivity Analysis and Explanations for Robust Query Evaluation in Probabilistic Databases	{u'Jian Li': u'University of Maryland, College Park, MD, USA', u'Bhargav Kanagal': u'University of Maryland, College Park, MD, USA', u'University of Maryland, College Park, MD, USA': u'University of Maryland, College Park, MD, USA'}	boolean algebra, lineage, probabilistic databases, query processing, sensitivity analysis
2011	SIGMOD '11	Jigsaw: Efficient Optimization over Uncertain Enterprise Data	{u'EPFL, Lausanne, Switzerland': u'Microsoft Research, Seattle, WA, USA', u'Oliver A. Kennedy': u'EPFL, Lausanne, Switzerland'}	Monte Carlo, black box, probabilistic database, simulation
2011	SIGMOD '11	Querying Uncertain Data with Aggregate Constraints	{u'Microsoft Research Asia, Beijing, China': u'Auburn University, Auburn, AL, USA', u'Mohan Yang': u'Shanghai Jiao Tong University, Shanghai, China', u'Shanghai Jiao Tong University, Shanghai, China': u'Microsoft Research Asia, Beijing, China', u'Haixun Wang': u'Auburn University, Auburn, AL, USA'}	MCMC, aggregate constraint, uncertain data
2011	SIGMOD '11	Ranking with Uncertain Scoring Functions: Semantics and Sensitivity Measures	{u'Mohamed A. Soliman': u'University of Waterloo, Waterloo, ON, Canada', u'University of Waterloo, Waterloo, ON, Canada': u'Politecnico di Milano, Milano, Italy', u'Ihab F. Ilyas': u'Politecnico di Milano, Milano, Italy'}	aggregation, ranking, scoring, top-k, uncertainty
2011	SIGMOD '11	Mining a Search Engine's Corpus: Efficient Yet Unbiased Sampling and Aggregate Estimation	{u'George Washington University, Washington, DC, USA': u'George Washington University, Washington, DC, USA', u'Nan Zhang': u'University of Texas at Arlington, Arlington, TX, USA', u'Mingyang Zhang': u'George Washington University, Washington, DC, USA'}	aggregate query processing, sampling, search engine
2011	SIGMOD '11	Score-consistent Algebraic Optimization of Full-text Search Queries with GRAFT	{u'UC San Diego, La Jolla, CA, USA': u'UC San Diego, La Jolla, CA, USA', u'Nathan Bales': u'UC San Diego, La Jolla, CA, USA'}	GRAFT, full-text search, optimization, score consistency, text algebra, text calculus
2011	SIGMOD '11	Efficient Diversity-aware Search	{u'Albert Angel': u'University of Toronto, Toronto, ON, Canada', u'University of Toronto, Toronto, ON, Canada': u'University of Toronto, Toronto, ON, Canada'}	data access scheduling, diversification, search
2011	SIGMOD '11	Context-sensitive Ranking for Document Retrieval	{u'Liang Jeff Chen': u'UC San Diego, La Jolla, CA, USA', u'UC San Diego, La Jolla, CA, USA': u'UC San Diego, La Jolla, CA, USA'}	context-sensitive ranking, materialized views, view selection
2011	SIGMOD '11	Sampling Based Algorithms for Quantile Computation in Sensor Networks	{u'Zengfeng Huang': u'Hong Kong University of Science and Technology, Hong Kong, Hong Kong', u'Lu Wang': u'Hong Kong University of Science and Technology, Hong Kong, Hong Kong', u'Hong Kong University of Science and Technology, Hong Kong, Hong Kong': u'Hong Kong University of Science and Technology, Hong Kong, Hong Kong'}	quantiles, sensor networks
2011	SIGMOD '11	Advancing Data Clustering via Projective Clustering Ensembles	{u'University of Calabria, Rende (CS), Italy': u'George Mason University, Fairfax, VA, USA', u'Francesco Gullo': u'University of Calabria, Rende (CS), Italy', u'Carlotta Domeniconi': u'University of Calabria, Rende (CS), Italy'}	clustering, clustering ensembles, data mining, dimensionality reduction, optimization, projective clustering, subspace clustering
2011	SIGMOD '11	Local Graph Sparsification for Scalable Clustering	{u'Srinivasan Parthasarathy': u'The Ohio State University, Columbus, OH, USA', u'The Ohio State University, Columbus, OH, USA': u'The Ohio State University, Columbus, OH, USA', u'Venu Satuluri': u'The Ohio State University, Columbus, OH, USA'}	graph clustering, graph sparsification, minwise hashing
2011	SIGMOD '11	Exact Indexing for Support Vector Machines	{u'Hwanjo Yu': u'POSTECH (Pohang University of Science and Technology), Pohang, South Korea', u'Ilhwan Ko': u'POSTECH (Pohang University of Science and Technology), Pohang, South Korea', u'POSTECH (Pohang University of Science and Technology), Pohang, South Korea': u'POSTECH (Pohang University of Science and Technology), Pohang, South Korea', u'Youngdae Kim': u'Kyungpook National University, Daegu, South Korea'}	indexing, support vector machines
2011	SIGMOD '11	Efficient Auditing for Complex SQL Queries	{u'Raghav Kaushik': u'Microsoft Research, Redmond, WA, USA', u'Microsoft Research, Redmond, WA, USA': u'Microsoft Corporation, Redmond, WA, USA'}	access control, auditing, privacy, query processing, security
2011	SIGMOD '11	Data Generation Using Declarative Constraints	{u'Raghav Kaushik': u'University of Maryland, College Park, MD, USA', u'Microsoft Research, Redmond, WA, USA': u'Microsoft Research, Redmond, WA, USA', u'Arvind Arasu': u'Microsoft Research, Redmond, WA, USA'}	benchmarking, constraints, data generation, masking, testing
2011	SIGMOD '11	Entangled Queries: Enabling Declarative Data-driven Coordination	{u'Lucja Kot': u'Cornell University, Ithaca, NY, USA', u'Nitin Gupta': u'Cornell University, Ithaca, NY, USA', u'Sudip Roy': u'Cornell University, Ithaca, NY, USA', u'Cornell University, Ithaca, NY, USA': u'EPFL, Lausanne, Switzerland'}	D3C, coordination, entangled queries
2011	SIGMOD '11	More Efficient Datalog Queries: Subsumptive Tabling Beats Magic Sets	{u'K. Tuncay Tekle': u'State University of New York at Stony Brook, Stony Brook, NY, USA'}	bottom-up evaluation, complexity analysis, datalog, tabling
2011	SIGMOD '11	TI: An Efficient Indexing Mechanism for Real-time Search on Tweets	{u'Feng Li': u'National University of Singapore, Singapore, Singapore', u'Chun Chen': u'Zhejiang University, Hangzhou, China', u'National University of Singapore, Singapore, Singapore': u'National University of Singapore, Singapore, Singapore', u'Zhejiang University, Hangzhou, China': u'National University of Singapore, Singapore, Singapore'}	index, ranking, real-time search
2011	SIGMOD '11	BE-tree: An Index Structure to Efficiently Match Boolean Expressions over High-dimensional Discrete Space	{u'University of Toronto, Toronto, ON, Canada': u'University of Toronto, Toronto, ON, Canada', u'Mohammad Sadoghi': u'University of Toronto, Toronto, ON, Canada'}	algorithm, boolean expressions, complex event processing, data structure, publish/subscribe
2011	SIGMOD '11	How Soccer Players Would Do Stream Joins	{u'Jens Teubner': u'ETH Zurich, Zurich, Switzerland', u'ETH Zurich, Zurich, Switzerland': u'IBM Almaden, San Jose, CA, USA'}	data flow, parallelism, stream joins
2011	SIGMOD '11	Changing Flights in Mid-air: A Model for Safely Modifying Continuous Queries	{u'Tahmineh Sanamrad': u'ETH Zurich, Zurich, Switzerland', u'Kyumars Sheykh Esmaili': u'ETH Zurich, Zurich, Switzerland', u'ETH Zurich, Zurich, Switzerland': u'ETH Zurich, Zurich, Switzerland'}	continuous query, query lifecycle, query modification
2011	SIGMOD '11	Efficient and Generic Evaluation of Ranked Queries	{u'Wen Jin': u'University of Wisconsin--Madison, Madison, USA'}	ranked queries
2011	SIGMOD '11	Nearest Keyword Search in XML Documents	{u'Chinese University of Hong Kong, Hong Kong, Hong Kong': u'Chinese University of Hong Kong, Hong Kong, Hong Kong', u'Stavros Papadopoulos': u'Chinese University of Hong Kong, Hong Kong, Hong Kong', u'Yufei Tao': u'Chinese University of Hong Kong, Hong Kong, Hong Kong'}	group steiner tree, keyword search, nearest keyword, xpath
2011	SIGMOD '11	Sharing Work in Keyword Search over Databases	{u'Marie Jacob': u'University Of Pennsylvania, Philadelphia, PA, USA', u'University Of Pennsylvania, Philadelphia, PA, USA': u'University Of Pennsylvania, Philadelphia, PA, USA'}	keyword search, multiple query optimization, top-k queries
2011	SIGMOD '11	Keyword Search over Relational Databases: A Metadata Approach	{u'Sonia Bergamaschi': u'University of Modena and Reggio Emilia, Italy, Modena, Italy', u'University of Modena and Reggio Emilia, Italy, Modena, Italy': u'University of Zaragoza, Zaragoza, Spain', u'Francesco Guerra': u'University of Trento, Trento, Italy', u'Elton Domnori': u'University of Modena and Reggio Emilia, Italy, Modena, Italy'}	intensional knowledge, metadata, relational databases, semantic keyword search
2011	SIGMOD '11	Attribute Domain Discovery for Hidden Web Databases	{u'George Washington University, Washington, DC, USA': u'George Washington University, Washington , DC, USA', u'Nan Zhang': u'University of Texas at Arlington, Arlington, TX, USA', u'Xin Jin': u'George Washington University, Washington, DC, USA'}	domain discovery, hidden web database
2011	SIGMOD '11	Joint Unsupervised Structure Discovery and Information Extraction	{u'Universidade Federal do Amazonas, Manaus, Brazil': u'Universidade Federal do Amazonas, Manaus, Brazil', u'Daniel Oliveira': u'Universidade Federal do Amazonas, Manaus, Brazil', u'Eli Cortez': u'Universidade Federal do Amazonas, Manaus, Brazil', u'Altigran S. da Silva': u'Universidade Federal de Minas Gerais, Belo Horizonte, Brazil'}	data management, information extraction, text segmentation
2011	SIGMOD '11	Faerie: Efficient Filtering Algorithms for Approximate Dictionary-based Entity Extraction	{u'Tsinghua University, Beijing, China': u'Tsinghua University, Beijing, China', u'Guoliang Li': u'Tsinghua University, Beijing, China', u'Dong Deng': u'Tsinghua University, Beijing, China'}	approximate entity extraction, filtering algorithms
2011	SIGMOD '11	Hybrid In-database Inference for Declarative Information Extraction	{u'Daisy Zhe Wang': u'University of California, Berkeley, Berkeley, CA, USA', u'Michael J. Franklin': u'Technical University of Crete, Chania, Greece', u'University of California, Berkeley, Berkeley, USA': u'University of California, Berkeley, Berkeley, USA', u'Minos Garofalakis': u'University of Massachusetts, Amherst, Amherst, USA', u'University of California, Berkeley, Berkeley, CA, USA': u'University of California, Berkeley, Berkeley, USA'}	Markov chain monte carlo algorithms, conditional random fields, information extraction, probabilistic database, probabilistic graphical models, query optimization, viterbi
2011	SIGMOD '11	Tracing Data Errors with View-conditioned Causality	{u'University of Washington, Seattle, WA, USA': u'University of Washington, Seattle, WA, USA', u'Alexandra Meliou': u'University of Washington, Seattle, WA, USA', u'Wolfgang Gatterbauer': u'Microsoft Research, Redmond, WA, USA'}	causality, error-tracing, view-conditioning
2011	SIGMOD '11	Labeling Recursive Workflow Executions On-the-fly	{u'Susan B. Davidson': u'Tel Aviv University, Tel Aviv, Israel', u'Zhuowei Bao': u'University of Pennsylvania, Philadelphia, PA, USA', u'University of Pennsylvania, Philadelphia, PA, USA': u'University of Pennsylvania, Philadelphia, PA, USA'}	dynamic labeling scheme, reachability query, recursive workflow
2011	SIGMOD '11	We Challenge You to Certify Your Updates	{u'Xin Luna Dong': u'University of British Columbia, Vancouver, BC, Canada', u'AT&T Labs-Research, Florham Park, NJ, USA': u'AT&T Labs-Research, Florham Park, NJ, USA', u'National University of Singapore, Singapore, Singapore': u'AT&T Labs-Research, Florham Park, NJ, USA', u'Su Chen': u'National University of Singapore, Singapore, Singapore'}	certificate, data quality, update
2011	SIGMOD '11	Interaction Between Record Matching and Data Repairing	{u'Wenfei Fan': u'University of Edinburgh, Edinburgh, United Kingdom', u'Harbin Institute of Technology, Harbin, China': u'University of Edinburgh, Edinburgh, United Kingdom', u'University of Edinburgh, Edinburgh, United Kingdom': u'Harbin Institute of Technology, Harbin, China', u'Shuai Ma': u'University of Edinburgh, Edinburgh, United Kingdom', u'Jianzhong Li': u'Beihang University, Beijing, China'}	conditional functional dependency, data cleaning, matching dependency
2011	SIGMOD '11	A New Approach for Processing Ranked Subsequence Matching Based on Ranked Union	{u'Jinsoo Lee': u'Kangwon National University, Chuncheon, South Korea', u'Kyungpook National University, Daegu, South Korea': u'Kyungpook National University, Deagu, South Korea', u'Kyungpook National University, Deagu, South Korea': u'Pohang University of Science and Technology, Pohang, South Korea', u'Wook-Shin Han': u'Kyungpook National University, Daegu, South Korea', u'Yang-Sae Moon': u'Pohang University of Science and Technology, Pohang, South Korea'}	ranked subsequence matching, ranked union, time-series data
2011	SIGMOD '11	WHAM: A High-throughput Sequence Alignment Method	{u'Yinan Li': u'University of Wisconsin-Madison, Madison, WI, USA', u'Allison Terrell': u'University of Wisconsin-Madison, Madison, WI, USA', u'University of Wisconsin-Madison, Madison, WI, USA': u'University of Wisconsin-Madison, Madison, WI, USA'}	approximate string matching, bit-parallelism, sequence alignment
2011	SIGMOD '11	Finding Shortest Path on Land Surface	{u'The Hong Kong University of Science and Technology, Hong Kong, Hong Kong': u'The Hong Kong University of Science and Technology, Hong Kong, Hong Kong', u'Lian Liu': u'The Hong Kong University of Science and Technology, Hong Kong, Hong Kong'}	land surface, shortest path, spatial databases, surface simplification, terrain, triangular irregular network (TIN) model
